Air District Name,Regulation,Rules,RuleType,Stringency,OriginalAdoptionDate,CurrentActionType,CurrentActionDate,Effective Date,SourceType,Applicability,Pollutants,Regulatory Text,Regulatory Text Underline Strikeout,Staff Report,Board Package
El Dorado County AQMD,9: Air Toxic Control Measure,924: Compliance Schedule - Hard Chrome Plating And Chromic Acid Anodizing Facilities,ATCM,Unknown,11/20/1989 0:00:00,Adopt,11/20/1989 0:00:00,11/11/1900,Point,All,Chromium,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID878.html,,,
El Dorado County AQMD,9: Air Toxic Control Measure,925: Permit To Operate,ATCM,Unknown,11/20/1989 0:00:00,Adopt,11/20/1989 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID879.html,,,
El Dorado County AQMD,10: N/A,1000: Emission Statement,General,n/a,11/11/1900 0:00:00,Amend,8/25/2020 0:00:00,8/25/2020,Point,All,"NOX, ROG/ROC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4671.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4671ulso.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4671sr.pdf,
El Dorado County AQMD,10: N/A,1000.1: Emission Statement Waiver,General,n/a,11/11/1900 0:00:00,Amend,8/25/2020 0:00:00,8/25/2020,Point,All,"NOX, ROG/ROC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4672.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4672ulso.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4672sr.pdf,
Feather River AQMD,1: General Provisions,1.0: Title,General,n/a,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID882.html,,,
Feather River AQMD,1: General Provisions,1.1: Definitions,General,n/a,8/12/1991 0:00:00,Amend,8/1/2011 0:00:00,8/1/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID883.pdf,,,
Feather River AQMD,1: General Provisions,1.2: Validity,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID884.html,,,
Feather River AQMD,1: General Provisions,1.3: Emergency Declaration,General,n/a,8/1/2022 0:00:00,Adopt,8/1/2022 0:00:00,8/1/2022,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4919.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4919sr.pdf,
Feather River AQMD,2: Open Burning,2.0: Open Burning,Prohibitory,n/a,1/1/1989 0:00:00,Amend,10/6/2008 0:00:00,10/6/2008,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID885.pdf,,,
Feather River AQMD,3: Prohibition,3.0: Visible Emissions,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID886.html,,,
Feather River AQMD,3: Prohibition,3.1: Exceptions To Rule 3.0,General,n/a,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID887.html,,,
Feather River AQMD,3: Prohibition,3.2: Particulate Matter Concentration,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID888.html,,,
Feather River AQMD,3: Prohibition,3.3: Dust And Fumes,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID889.html,,,
Feather River AQMD,3: Prohibition,3.4: Separation Of Emissions,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID890.html,,,
Feather River AQMD,3: Prohibition,3.5: Combination Of Emissions,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID891.html,,,
Feather River AQMD,3: Prohibition,3.6: Abrasive Blasting,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,All Emissions,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID892.html,,,
Feather River AQMD,3: Prohibition,3.7: Reduction Of Animal Matter,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,All Emissions,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID893.html,,,
Feather River AQMD,3: Prohibition,3.8: Gasoline Dispensing Facilities,Prohibitory,RACT,6/1/1991 0:00:00,Amend,6/2/2014 0:00:00,6/2/2014,Point,All,All Emissions,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID894p.pdf,,,
Feather River AQMD,3: Prohibition,3.9: Organic Liquid Storage And Transfer,Prohibitory,Not Determined,6/1/1991 0:00:00,Amend,6/2/2014 0:00:00,6/2/2014,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID895p.pdf,,,
Feather River AQMD,3: Prohibition,3.10: Sulfur Oxides,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,SOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID896.html,,,
Feather River AQMD,3: Prohibition,3.11: Reduced Sulfur Compounds,Prohibitory,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,"Hydrogen Sulfide, Sulfur Compounds",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID897.html,,,
Feather River AQMD,3: Prohibition,3.12: Benzene Airborne Toxic Control Measure - Retail Service Stations,ATCM,n/a,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,Benzene,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID898.html,,,
Feather River AQMD,3: Prohibition,3.13: Circumvention,General,Not Determined,6/1/1991 0:00:00,Adopt,6/1/1991 0:00:00,6/1/1991,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID899.html,,,
Feather River AQMD,3: Prohibition,3.14: Surface Preparation And Clean-up,Prohibitory,RACT,6/1/1991 0:00:00,Amend,8/1/2016 0:00:00,8/1/2016,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID900.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID900sr.pdf,
Feather River AQMD,3: Prohibition,3.15: Architectural Coatings,Prohibitory,RACT,6/1/1991 0:00:00,Amend,8/4/2014 0:00:00,1/1/2015,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID901.pdf,,,
Feather River AQMD,3: Prohibition,3.16: Fugitive Dust Emissions,Prohibitory,Not Determined,4/11/1994 0:00:00,Adopt,4/11/1994 0:00:00,4/11/1994,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID902.html,,,
Feather River AQMD,3: Prohibition,3.17: Wood Heating Devices,Prohibitory,Not Determined,6/1/1996 0:00:00,Amend,10/5/2009 0:00:00,10/5/2009,Point,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID903.pdf,,,
Feather River AQMD,3: Prohibition,3.18: Standards For Municipal Solid Waste Landfills,Prohibitory,Not Determined,6/2/1997 0:00:00,Adopt,6/2/1997 0:00:00,6/2/1997,Point,All,NMOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID904.html,,,
Feather River AQMD,3: Prohibition,3.19: Motor Vehicle And Mobile Equipment Coating Operations,Prohibitory,Not Determined,8/6/1998 0:00:00,Amend,8/1/2016 0:00:00,7/31/2017,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID905.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID905sr.pdf,
Feather River AQMD,3: Prohibition,3.20: Wood Products Coating Operations,Prohibitory,Not Determined,12/5/2005 0:00:00,Amend,8/1/2011 0:00:00,8/1/2011,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID906.pdf,,,
Feather River AQMD,3: Prohibition,"3.21: Industrial, Institutional, And Commercial Boilers, Steam Generators, And Process Heaters",Prohibitory,RACT,6/5/2006 0:00:00,Adopt,6/5/2006 0:00:00,6/5/2007,Point,All,NOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID907.pdf,,,
Feather River AQMD,3: Prohibition,3.22: Stationary Internal Combustion Engines,Prohibitory,Not Determined,6/1/2009 0:00:00,Amend,8/3/2020 0:00:00,8/3/2020,Point,All,"CO, NOX, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4691.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4691ulso.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4691sr.pdf,
Feather River AQMD,3: Prohibition,"3.23: Natural Gas-Fired Water Heaters, Small Boilers, and Process Heaters",Prohibitory,Not Determined,10/3/2016 0:00:00,Adopt,10/3/2016 0:00:00,1/1/2017,Point,New,NOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4472.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4472sr.pdf,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.0: General Requirements,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID909.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.1: Permits Required,General,n/a,8/12/1991 0:00:00,Amend,11/1/1993 0:00:00,11/1/1993,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID910.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.2: Existing Emission Sources,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID911.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.3: Exemption From Permit,General,n/a,8/12/1991 0:00:00,Amend,12/1/2008 0:00:00,12/1/2008,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID912.pdf,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.4: Standards For Granting Applications,General,n/a,8/12/1991 0:00:00,Amend,11/1/1993 0:00:00,11/1/1993,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID913.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.5: Conditional Approval,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID914.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.6: Standards For Authority To Construct And Permit To Operate (Linked To Rule 10-1),NSR,n/a,2/8/1993 0:00:00,Amend,10/6/2014 0:00:00,10/6/2014,General,All,All Pollutants,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID915.pdf,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.7: Denial Of Application,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID916.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.8: Further Information,General,n/a,8/12/1991 0:00:00,Amend,9/14/1992 0:00:00,9/14/1992,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID917.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.9: Action On Application,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID918.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.10: Appeals,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID919.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.11: State Ambient Air Quality Standards,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID920.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.12: Implementation Plans,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID921.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.13: Alteration Of Permit,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID922.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.14: Posting Of Permit,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID923.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.15: Transfer Of Permit,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID924.html,,,
Feather River AQMD,4: Stationary Emission Sources Permit System And Registration,4.16: Registration Requirements For Compression Ignition Engines Used In Agricultural Operations,General,n/a,10/1/2007 0:00:00,Amend,10/3/2011 0:00:00,10/3/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID925.pdf,,,
Feather River AQMD,5: Hearing Board Procedures,5.0: General,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID926.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.1: Hearing Board,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID927.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.2: Procedures,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID928.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.3: Hearings,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID929.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.4: Contents Of Petitions For Hearings,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID930.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.5: Request For Variance,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID931.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.6: Appeal From Denial,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID932.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.7: Failure To Comply With Rules,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID933.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.8: Answers,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID934.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.9: Dismissal Of Request For A Hearing,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID935.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.10: Place Of Hearing,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID936.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.11: Notice Of Hearing,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID937.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.12: Evidence,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID938.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.13: Preliminary Matters,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID939.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.14: Official Notice,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID940.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.15: Continuances,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID941.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.16: Decision,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID942.html,,,
Feather River AQMD,5: Hearing Board Procedures,5.17: Effective Date Of Decision,General,n/a,8/12/1991 0:00:00,Adopt,8/12/1991 0:00:00,8/12/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID943.html,,,
